#Initial conditions:
#x =  -55.979958 (kpc), y =  -0.56324346 (kpc), z =  7.3699915 (kpc), vx =  155.67804 (km/s), vy =  1.4129673 (km/s), vz =  -164.24373 (km/s),
# t, x, y, z, xmw, ymw, zmw, vxmw, vymw, vzmw, ax, ay, az, axmw, aymw, azmw
0.0 -55.979958 -0.56324346 7.3699915 8.8530802 0.2886027 -2.0738097 159.21382534 1.44505884653 -167.974060705 -13.5494389364 2.0470111703 44.4540425221 415.558752825 6.04236718947 -23.1060666386 -29.5767683727 -0.388611381836 4.30825283537
0.001 -55.8207441747 -0.561798401153 7.2020174393 8.83953076106 0.29064971117 -2.02935565748 159.629384093 1.45110121372 -167.997166771 -13.5790157047 2.04662255892 44.4583507749 417.218282134 6.08603695785 -21.9271659722 -29.7257924428 -0.391889698588 4.24387123174
0.002 -55.6606992318 -0.560341257573 7.03399716646 8.82592216859 0.292695945118 -1.98489299845 160.048261904 1.45723092045 -168.017915037 -13.6088905212 2.04622739091 44.4625302645 417.218282134 6.08603695785 -21.9271659722 -29.8760132032 -0.395203689959 4.17836251603
0.003 -55.5006476509 -0.558883939313 6.86598160922 8.81231298002 0.294742165952 -1.94043059695 160.463820657 1.46327328764 -168.041021103 -13.6387677311 2.04583215154 44.4667074999 418.887944072 6.13011491705 -20.7318699147 -30.0268305612 -0.398546205524 4.11159188713
0.004 -55.3397715905 -0.557414710997 6.69791512425 8.79864463313 0.296787609421 -1.89595958345 160.886037792 1.46949115028 -168.059378777 -13.6689441824 2.04543029849 44.4707534483 420.562533349 6.17454911337 -19.5183383983 -30.1788474393 -0.401925133609 4.04364886111
0.005 -55.1788755753 -0.555944957012 6.52986285167 8.78497509166 0.298833026549 -1.85148909005 161.304945724 1.47562238587 -168.08005778 -13.699125426 2.04502830127 44.4747947977 422.246607392 6.21938094294 -18.2884495432 -30.331465017 -0.405333141069 3.9744118055
0.006 -55.0171616991 -0.554463466226 6.36175500869 8.77124638228 0.300877666023 -1.80700999386 161.730531007 1.48192991217 -168.095955676 -13.7296071124 2.04461963221 44.4787022719 423.935562318 6.2645743783 -17.0399292222 -30.4852840834 -0.408778306108 3.90395573747
0.007 -54.8554145133 -0.552981097188 6.19367094032 8.75751587743 0.302922265814 -1.76253168551 162.152816848 1.48815153462 -168.114137639 -13.7600959942 2.04421074466 44.4826027091 425.633924919 6.31017295082 -15.7744859321 -30.6397075345 -0.412253115193 3.83217248511
0.008 -54.6928560654 -0.551487163156 6.02552673341 8.74372619029 0.304966087513 -1.71804478844 162.581798857 1.49455025807 -168.127504648 -13.7908865275 2.04379512598 44.4863666169 427.337114822 6.35613856156 -14.4900036593 -30.7953335185 -0.415765833523 3.75912224715
0.009 -54.5302509155 -0.549991996672 5.85741593102 8.72993410438 0.307009856065 -1.67355895227 163.007491078 1.50086381174 -168.143117646 -13.8216866612 2.04337921299 44.4901209536 429.049622676 6.4025168352 -13.1880184419 -30.9515671141 -0.419308769862 3.68471060371
0.01 -54.3668410832 -0.548485435533 5.68924049812 8.71608281697 0.309052845939 -1.62906454653 163.439898102 1.50735529174 -168.153880684 -13.8527896617 2.04295650844 44.4937360381 430.766896626 6.44926763933 -11.8665748691 -31.1090032958 -0.422890373103 3.6089826165
0.011 -54.2033711193 -0.546977286088 5.52110816965 8.70222852505 0.311095769082 -1.5845714802 163.869024871 1.51376234702 -168.166850796 -13.8839046678 2.04253343225 44.4973389189 432.493385412 6.49643864525 -10.5270337214 -31.2670498138 -0.426502777361 3.53185790818
0.012 -54.0391030335 -0.545457910839 5.35290679653 8.68831500763 0.313137912803 -1.54006986869 164.304884873 1.52034816903 -168.174934752 -13.9153237613 2.04210350289 44.5007997539 434.224570924 6.54398772937 -9.16760260444 -31.4262979092 -0.430154611493 3.45336608659
0.013 -53.8747613496 -0.54393658975 5.18475830015 8.67439787753 0.315179976088 -1.49556988069 164.737474013 1.52685032248 -168.185186001 -13.9467572636 2.04167312303 44.504245651 435.964853969 6.59196455781 -7.78946427744 -31.5861585171 -0.433837838407 3.37344110575
0.014 -53.7096280854 -0.542404210194 5.01653642453 8.6604214931 0.317221259049 -1.45106137739 165.176814581 1.53353209815 -168.19051368 -13.9784960784 2.04123582721 44.5075466361 437.709755641 6.64032506261 -6.39099167918 -31.7472185575 -0.437561262723 3.29209680523
0.015 -53.5444077204 -0.540869525554 4.84837727279 8.64644088537 0.319262447743 -1.40655478742 165.612893524 1.54013097261 -168.197967984 -14.0102517007 2.0407980005 44.5108298446 439.46362251 6.68912084751 -4.97318681213 -31.9088926883 -0.441316680009 3.20928175698
0.016 -53.3784022984 -0.539323948249 4.68014048856 8.6324009897 0.32130285505 -1.3620397177 166.055741826 1.54691033984 -168.200460054 -14.0423138637 2.04035319385 44.5139651996 441.22202057 6.73830595172 -3.53459013937 -32.0717628918 -0.445113065952 3.12499372125
0.017 -53.2122962368 -0.537775704874 4.51197635268 8.61835625765 0.32334315413 -1.31752685702 166.495337565 1.55360758451 -168.205037165 -14.0743952265 2.03990777437 44.5170798321 442.989235568 6.78793385367 -2.07602018104 -32.2352481125 -0.448942053084 3.03919617142
0.018 -53.0454116233 -0.53621673308 4.34373041423 8.60425219925 0.325382670599 -1.27300555804 166.941720297 1.56048620755 -168.204612094 -14.10678436 2.03945530974 44.520043592 444.76088434 6.83795675627 -0.59618694466 -32.3999247489 -0.452812782942 2.95187048156
