#Initial conditions:
#x =  -1 (kpc), y =  -41 (kpc), z =  -28 (kpc), vx =  -57 (km/s), vy =  -226 (km/s), vz =  221 (km/s),
# t, x(kpc), y(kpc), z(kpc), xmw(kpc/Gyr), ymw(kpc/Gyr), zmw(kpc/Gyr), vxmw(Kpc/Gyr), vymw(Kpc/Gyr), vzmw(Kpc/Gyr)
0.0 -1.0 -41.0 -28.0 0.0 0.0 0.0 -58.2945934081 -231.132949302 226.019388477 0.0 0.0 0.0
-0.001 -0.941705406592 -40.7688670507 -28.2260193885 0.0 0.0 0.0 -58.3161339891 -231.688708683 225.696920462 0.00170987383928 0.0701048274105 0.0478764674999
-0.002 -0.883367732022 -40.5366225826 -28.4513938409 -3.41974767856e-06 -0.000140209654821 -9.57529349997e-05 -58.3362796358 -232.241676565 225.366679832 0.00323220295867 0.139930440858 0.0968797914298
-0.003 -0.82503284732 -40.3043836976 -28.6767527481 -6.46440591734e-06 -0.000279860881716 -0.00019375958286 -58.3578202168 -232.797435946 225.044211817 0.00475284999689 0.209743193666 0.145884300205
-0.004 -0.766652091588 -40.0710277107 -28.9014822646 -1.29254476723e-05 -0.000559696042153 -0.000387521535409 -58.3765614836 -233.347532388 224.706198636 0.0060842110932 0.279256448338 0.196010899476
-0.005 -0.708279724353 -39.8376886328 -29.1261651454 -1.86328281037e-05 -0.000838373778392 -0.000585781381811 -58.3966856574 -233.900294806 224.375978688 0.00741224610438 0.348743718776 0.24613936446
-0.006 -0.649858720274 -39.6032271211 -29.3502342219 -2.77499398811e-05 -0.0012571834797 -0.000879800264328 -58.4140020193 -234.447316875 224.030218377 0.00854936001013 0.417911203548 0.297384377821
-0.007 -0.591451720314 -39.368793999 -29.5742255822 -3.5731548124e-05 -0.00167419618549 -0.00118055013745 -58.4326899114 -234.996879758 223.692276354 0.00968154675775 0.487039337725 0.348631415786
-0.008 -0.532993340451 -39.1332333616 -29.7976187746 -4.71130333966e-05 -0.00223126215515 -0.0015770630959 -58.4485617184 -235.540623717 223.338801411 0.0106212886874 0.555827435117 0.400988678752
-0.009 -0.474554596877 -38.8977127516 -30.020903185 -5.69741254987e-05 -0.00278585105572 -0.00198252749496 -58.4657943573 -236.086783907 222.993174265 0.0115545501791 0.624562594373 0.453347586382
-0.01 -0.416061751736 -38.6610597938 -30.2436051232 -7.02221337548e-05 -0.0034803873439 -0.00248375826866 -58.4802028861 -236.627045545 222.632024367 0.0122939597884 0.692937542908 0.506809611585
-0.011 -0.357594191105 -38.4244586605 -30.4661672337 -8.15620450755e-05 -0.00417172614154 -0.00299614671813 -58.4959622542 -237.169599621 222.278756243 0.013025388321 0.761245767508 0.560272347082
-0.012 -0.299069827228 -38.1867205946 -30.6881626357 -9.62729103967e-05 -0.00500287887892 -0.00360430296283 -58.5088897596 -237.706174582 221.90997833 0.0135616795262 0.829173726249 0.614830308267
-0.013 -0.240576411586 -37.9490463114 -30.9099871904 -0.000108685404128 -0.00583007359403 -0.00422580733466 -58.5231588428 -238.244919199 221.54912063 0.0140885464665 0.897021001189 0.669387476712
-0.014 -0.182023509542 -37.7102307562 -31.1312608769 -0.00012445000333 -0.00679692088129 -0.00494307791625 -58.534588607 -238.777603325 221.172768971 0.0144191169697 0.964468116249 0.725031196552
-0.015 -0.123507234372 -37.4714911047 -31.3523327283 -0.000137523638067 -0.00775900982653 -0.00567586972777 -58.5473514432 -239.312335557 220.804380418 0.0147388822174 1.03182043894 0.7806720392
-0.016 -0.0649288066558 -37.231606085 -31.5728696378 -0.000153927767765 -0.00886056175918 -0.00650442199465 -58.5572678239 -239.840925238 220.420516658 0.0148613226829 1.09875291169 0.837389981136
-0.017 -0.0063926987242 -36.9918092542 -31.7931737616 -0.000167246283433 -0.00995651564992 -0.00735064969004 -58.5685095492 -240.371442929 220.044663323 0.0149716437601 1.16557636128 0.894102368824
-0.018 0.0522082124427 -36.7508631992 -32.0129589644 -0.000183871055285 -0.0111917144817 -0.0082926267323 -58.5768980254 -240.895735457 219.653356515 0.0148837465896 1.23196051801 0.951881633068
-0.019 0.110761097327 -36.5100177833 -32.2324804747 -0.000197013776612 -0.0124204366859 -0.00925441295618 -58.5866049188 -241.42183758 219.270111839 0.0147824873037 1.29822132599 1.00965206389
-0.02 0.16938142228 -36.268019524 -32.4514991881 -0.000213436029892 -0.0137881571337 -0.0103119308601 -58.5934521349 -241.941631513 218.871438447 0.0144822549564 1.36402368872 1.06847838774
-0.021 0.227948001596 -36.0261345203 -32.6702233516 -0.000225978286525 -0.0151484840634 -0.0113913697317 -58.60161166 -242.463118528 218.480883231 0.0141674935832 1.42968831063 1.12729198911
-0.022 0.2865846456 -35.783093287 -32.8884609545 -0.000241771017059 -0.016647533755 -0.0125665148383 -58.6069054669 -242.978214055 218.074927121 0.0136531463884 1.49487566877 1.18714975172
-0.023 0.34516181253 -35.5401780922 -33.1063732058 -0.000253284579302 -0.0181382354009 -0.0137656692351 -58.6135063118 -243.494888278 217.677149503 0.013123183324 1.55991085664 1.24699028695
-0.024 0.403811658224 -35.2961035104 -33.3238152535 -0.000268017383707 -0.0197673554683 -0.0150604954122 -58.6172358063 -244.005087588 217.264001906 0.0123931667381 1.62445033917 1.30786251854
-0.025 0.462396284143 -35.052167917 -33.5409012096 -0.000278070912778 -0.0213871360793 -0.0163813942722 -58.6222679204 -244.516753555 216.859097313 0.0116465315699 1.68882321429 1.36871239798
