#Initial conditions:
#x =  -1.0 (kpc), y =  -41.0 (kpc), z =  -28.0 (kpc), vx =  -57.0 (km/s), vy =  -226.0 (km/s), vz =  221.0 (km/s),
-1.0 -41.0 -28.0 49.6588360717 0.0
-0.941705406592 -40.7688670507 -28.2260193885 49.5953173212 -0.001
-0.883285737051 -40.5362568589 -28.4516767876 49.532476476 -0.002
-0.824869042848 -40.3036513669 -28.6773165262 49.4717414853 -0.003
-0.766327294397 -40.0695688007 -28.9025942611 49.411714769 -0.004
-0.707791534666 -39.8354959527 -29.127836672 49.3538101451 -0.005
-0.649130764094 -39.5999463712 -29.3527170566 49.2966441247 -0.006
-0.590479032588 -39.364411846 -29.5775444603 49.241615751 -0.007
-0.531702354735 -39.1274011046 -29.8020098134 49.1873562363 -0.008
-0.472937802099 -38.8904110783 -30.0264045443 49.1352491992 -0.009
-0.4140483882 -38.6519455332 -30.2504372056 49.0839411692 -0.01
-0.355174220234 -38.4135066831 -30.4743816283 49.034799684 -0.011
-0.29617529611 -38.1735931948 -30.6979639746 48.9864872123 -0.012
-0.237194771885 -37.9337127029 -30.9214405006 48.9403545494 -0.013
-0.178089615991 -37.6923586398 -31.1445549627 48.8950807298 -0.014
-0.119006045817 -37.4510441951 -31.3675460673 48.8519991405 -0.015
-0.0597979871468 -37.2082574349 -31.5901751472 48.8098060124 -0.016
-0.000614730400412 -36.9655172348 -31.8126633865 48.769816655 -0.017
0.0586928537559 -36.7213061663 -32.0347896747 48.7307451299 -0.018
0.117972390941 -36.4771489176 -32.2567577035 48.6938879962 -0.019
0.177376077376 -36.2315224406 -32.4783638965 48.657977784 -0.02
0.236748444563 -35.9859573591 -32.6997944855 48.6242916275 -0.021
0.296244766664 -35.7389248836 -32.9208634039 48.5915811644 -0.022
0.355706471692 -35.491961693 -33.1417394578 48.5611034285 -0.023
0.415291922092 -35.2435331379 -33.3622540639 48.5316298062 -0.024
0.474839433791 -34.9951820672 -33.582558639 48.5043965548 -0.025
0.534510467136 -34.7453678576 -33.8025020547 48.4781954508 -0.026
0.594140218157 -34.4956396383 -34.0222183772 48.4542413 -0.027
0.653893254004 -34.2444507018 -34.2415739024 48.4313469106 -0.028
0.713601643767 -33.9933565636 -34.4606853859 48.4107049632 -0.029
0.773433069586 -33.7408043254 -34.6794365159 48.3911499378 -0.03
0.833216467344 -33.4883559909 -34.8979267794 48.3738517192 -0.031
0.893122641629 -33.2344523685 -35.116057223 48.3576670982 -0.032
0.952977389622 -32.9806620469 -35.3339101086 48.343742496 -0.033
1.01295464511 -32.7254194433 -35.5514038057 48.3309576504 -0.034
1.07287706182 -32.4702998234 -35.768603396 48.3204348564 -0.035
1.13292170876 -32.213731119 -35.9854445348 48.3110774313 -0.036
1.19290809225 -31.9572953606 -36.2019751702 48.3039828866 -0.037
1.25301642184 -31.6994139052 -36.4181482047 48.298078748 -0.038
1.31306305315 -31.44167563 -36.6339945001 48.294437092 -0.039
1.37323134093 -31.1824952323 -36.8494841666 48.2920102767 -0.04
1.43333448757 -30.9234685137 -37.0646310281 48.2918443002 -0.041
1.49355899694 -30.663003431 -37.2794223615 48.2929169702 -0.042
1.55371491641 -30.4027027828 -37.4938550024 48.2962475714 -0.043
1.61399190222 -30.1409677094 -37.7079333523 48.3008399722 -0.044
1.67419684559 -29.8794080737 -37.9216373085 48.3076861179 -0.045
1.7345225577 -29.6164181281 -38.1349883545 48.3158165412 -0.046
1.79477277317 -29.3536148621 -38.3479494998 48.3261952322 -0.047
1.85514346008 -29.0893855735 -38.5605592663 48.3378799828 -0.048
1.91543519667 -28.8253544358 -38.7727638266 48.3518062238 -0.049
1.97584710917 -28.5599017301 -38.9846186969 48.367059592 -0.05
2.03617662028 -28.2946588658 -39.196053264 48.384546366 -0.051
2.09662601507 -28.02799905 -39.4071399936 48.4033806038 -0.052
