1.0523423607887683, 66.80497925311204
1.152087032272807, 70.53941908713693
1.2822246217582642, 73.34024896265558
1.4627456604298716, 77.38589211618256
1.6482025562961164, 82.05394190871368
1.8268452492043679, 86.41078838174272
1.9673399332134918, 89.21161825726142
2.225916247366703, 94.50207468879668
2.4773515701455326, 98.85892116182572
2.814522354816407, 103.83817427385893
3.0686354010512695, 109.12863070539419
3.5587754459012606, 113.79668049792531
3.8482730538257424, 118.77593360995849
4.161320578362842, 121.88796680497924
4.555745025666722, 125.93360995850622
4.926343650753721, 129.6680497925311
5.550939181032496, 136.20331950207466
6.332441337174855, 141.49377593360995
6.875813947956603, 145.5394190871369
8.00694892502214, 153.31950207468878
8.802031953685196, 157.05394190871368
9.557314605066548, 161.7219917012448
10.68076483689644, 166.07883817427384
11.838414171618222, 171.05809128630705
13.067636929112947, 174.79253112033194
14.78517508038867, 178.8381742738589
16.72845697684879, 183.81742738589213
18.38957813080641, 187.551867219917
21.32686701390995, 191.2863070539419
24.32942063800351, 194.08713692946057
27.98412728262809, 197.51037344398338
32.722189556198316, 199.37759336099583
35.53000736656896, 200.31120331950206
39.87029192225068, 201.24481327800828
44.92532013201382, 201.24481327800828
49.99999999999999, 201.24481327800828
54.73917401791543, 200
59.68137610569391, 200
63.221658904418256, 198.7551867219917
71.23733307738577, 197.19917012448133
77.66909429007032, 195.33195020746888
86.7989979912565, 192.84232365145226
93.09036044535647, 190.35269709543567
98.61245499673039, 189.41908713692945
