1.022453399587989, 163.58921161825725
1.1056274626595681, 166.70124481327798
1.2204285178271213, 171.99170124481327
1.4153623598401102, 178.21576763485476
1.562324241524224, 182.88381742738588
1.68247577090436, 186.3070539419087
1.8571729454201265, 190.66390041493776
2.0165327970624913, 193.77593360995849
2.1895669607166175, 197.82157676348547
2.4268861765321508, 202.1784232365145
2.7685611107761963, 207.78008298755185
3.1324455190813176, 212.1369294605809
3.4862806874570658, 216.18257261410787
3.785430626350409, 219.2946058091286
4.26537340278199, 223.65145228215766
4.727681744691459, 227.38589211618256
5.371125405551492, 231.4315352697095
6.077076515868057, 234.54356846473027
6.847569826539253, 237.65560165975103
8.039975128967422, 239.2116182572614
9.059338146473769, 239.52282157676348
10.463190146214055, 238.58921161825725
11.985508688654516, 237.03319502074686
13.230004769520304, 235.4771784232365
14.663956968045774, 233.29875518672196
17.288489889852393, 230.18672199170123
19.885524969975574, 227.69709543568462
22.499168735818845, 225.5186721991701
26.41707374159741, 223.34024896265558
31.273626015521035, 221.47302904564313
36.2688289166601, 219.91701244813277
41.37502213455375, 217.42738589211618
52.53173795222213, 213.69294605809128
62.70332820424642, 210.26970954356847
73.01860552953262, 206.2240663900415
84.33370534516112, 202.80082987551867
96.20682634564353, 198.13278008298755
